title,link,price_now,location,discount_price,discount_percent,img_link
"HP Laptop 14-ck0132TU - Black / Celeron N4000 / 4GB DDR4 / 1TB SATA / Intel UHD 600 / 14"" / Win10",https://www.lazada.co.id/products/hp-laptop-14-ck0132tu-black-celeron-n4000-4gb-ddr4-1tb-sata-intel-uhd-600-14-win10-i452792815-s537762667.html?search=1,Rp3.692.500,Jawa Barat,Rp4.149.000,-11%,False
"HP Laptop 14-cm0071AU - Dark Gery / E2-9000e / 4GB DDR4 / 1TB SATA / AMD Radeon R2 / 14"" / Win10",https://www.lazada.co.id/products/hp-laptop-14-cm0071au-dark-gery-e2-9000e-4gb-ddr4-1tb-sata-amd-radeon-r2-14-win10-i421363908-s477113365.html?search=1,Rp3.649.000,Jawa Barat,Rp3.899.000,-6%,False
"HP 240 G6 Notebook PC - Black / i3-7020U / 4GB DDR4 / 1TB SATA / Intel HD 620 / 14"" / Win10",https://www.lazada.co.id/products/hp-240-g6-notebook-pc-black-i3-7020u-4gb-ddr4-1tb-sata-intel-hd-620-14-win10-i494036271-s617102934.html?search=1,Rp6.333.000,Jawa Barat,,,False
"HP 240 G6 i3 Notebook PC - Dark Grey  / i3-7020U / 4GB / 1TB / Intel HD 620 / 14"" / Tanpa Windows",https://www.lazada.co.id/products/hp-240-g6-i3-notebook-pc-dark-grey-i3-7020u-4gb-1tb-intel-hd-620-14-tanpa-windows-i419649140-s473718269.html?search=1,Rp6.021.000,Jawa Barat,,,False
"Promo Notebook Baru ACER A314-32-C3X0 - Intel CeleronN4000 - 4GB - 1TB  - 14 "" - W10  -  Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-a314-32-c3x0-intel-celeronn4000-4gb-1tb-14-w10-black-laptop-murah-gratis-tas-bergaransi-i466140285-s564742242.html?search=1,Rp3.779.000,Jawa Barat,Rp4.049.000,-7%,False
"Promo Notebook Baru Asus X441MA-GA014T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - Intel graphic HD - 14"" - W10 - White- Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ma-ga014t-intel-celeron-n4000-ram-4gb-1tb-intel-graphic-hd-14-w10-white-laptop-murah-gratis-tas-bergaransi-i368162168-s391465482.html?search=1,Rp3.899.000,Jawa Barat,Rp4.399.000,-11%,False
"Promo Notebook Baru Asus X441MA-GA011T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - intel graphic HD - 14"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ma-ga011t-intel-celeron-n4000-ram-4gb-1tb-intel-graphic-hd-14-w10-black-laptop-murah-gratis-tas-bergaransi-i368162165-s391465479.html?search=1,Rp3.699.000,Jawa Barat,Rp4.399.000,-16%,False
"Promo Notebook Baru Asus ROG GL503GE-EN023T-Intel® Core™ i7-8750H - RAM 8G-1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6"" - W10 - Metal Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-rog-gl503ge-en023t-intel-core-i7-8750h-ram-8g-1tb-sshd-nvidia-geforce-gtx-1050-ti-156-w10-metal-black-laptop-gaming-murah-gratis-tas-bergaransi-i368162162-s391465476.html?search=1,Rp14.999.000,Jawa Barat,Rp16.499.000,-9%,False
"Promo Notebook Baru Acer Aspire 3 A315-41-R97J - AMD Ryzen R5 2500U - RAM 8GB - 1TB - Radeon RX Vega 8 - 15.6"" - Windows 10 - Obsidian Black - Laptop Murah (Gtais Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-aspire-3-a315-41-r97j-amd-ryzen-r5-2500u-ram-8gb-1tb-radeon-rx-vega-8-156-windows-10-obsidian-black-laptop-murah-gtais-tas-bergaransi-i406200225-s448518338.html?search=1,Rp7.099.000,Jawa Barat,Rp7.599.000,-7%,False
"Promo Notebook Baru Acer Aspire 3 A315-41 - AMD Ryzen Ryzen 3 2200U - RAM 4GB - 1TB - Radeon Vega 3 - 15.6"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-aspire-3-a315-41-amd-ryzen-ryzen-3-2200u-ram-4gb-1tb-radeon-vega-3-156-w10-black-laptop-murah-gratis-tas-bergaransi-i406196960-s448519251.html?search=1,Rp5.499.000,Jawa Barat,Rp5.999.000,-8%,False
"Promo Notebook Baru Acer Z476 - Intel Core i3 6th Gen (4GB/1TB/HD Graphics 520/Windows 10/14""/Silver) - Student Laptop - Laptop murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-z476-intel-core-i3-6th-gen-4gb1tbhd-graphics-520windows-1014silver-student-laptop-laptop-murah-gratis-tas-bergaransi-i412720643-s459630153.html?search=1,Rp5.399.000,Jawa Barat,Rp5.999.000,-10%,False
"Promo Notebook  Baru HP 14-cm0066AU - AMD A9-9425 Dual-Core  - 4 GB DDR4 - 1TB - AMD Radeon™ R5 - 14"" - W10 - Black- Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-14-cm0066au-amd-a9-9425-dual-core-4-gb-ddr4-1tb-amd-radeon-r5-14-w10-black-laptop-murah-gratis-tas-bergaransi-i416181170-s466648291.html?search=1,Rp4.499.000,Jawa Barat,Rp4.799.000,-6%,False
"Promo Notebook Baru HP 15-DB0005AU - AMD Dual-Core E2-9000e - 4 GB DDR4 - 500 GB-AMD Radeon™ R2 Graphics - 15.6"" -  W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-15-db0005au-amd-dual-core-e2-9000e-4-gb-ddr4-500-gb-amd-radeon-r2-graphics-156-w10-black-laptop-murah-gratis-tas-bergaransi-i160032830-s181896071.html?search=1,Rp3.299.000,Jawa Barat,Rp3.849.000,-14%,False
Promo Notebook Baru Asus TUF FX504GE-E4267T - Intel® Core™ i7-8750H - 8GB - 1TB - NVIDIA GeForce GTX 1050 Ti -15.6' - W10 - Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi,https://www.lazada.co.id/products/promo-notebook-baru-asus-tuf-fx504ge-e4267t-intel-core-i7-8750h-8gb-1tb-nvidia-geforce-gtx-1050-ti-156-w10-black-laptop-gaming-murah-gratis-tas-bergaransi-i363803835-s383531067.html?search=1,Rp15.299.000,Jawa Barat,Rp16.499.000,-7%,False
"Promo Notebook Baru Lenovo Ideapad 330-14AST - AMD A9-9425 - RAM 4GB - 1TB-AMD Radeon™ 530 - 14"" - Dos - Grey - Laptop Murah (Gratis Tas) _ Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-lenovo-ideapad-330-14ast-amd-a9-9425-ram-4gb-1tb-amd-radeon-530-14-dos-grey-laptop-murah-gratis-tas-_-bergaransi-i412721587-s459618954.html?search=1,Rp4.099.000,Jawa Barat,Rp4.499.000,-9%,False
"Promo Notebook Baru Asus X441BA-GA613T - AMD 2-Core A6-9225  - RAM 4 GB  - 1TB -  AMD Radeon R4  - 14.0"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ba-ga613t-amd-2-core-a6-9225-ram-4-gb-1tb-amd-radeon-r4-140-w10-red-laptop-murah-gratis-tas-bergaransi-i160033606-s181898485.html?search=1,Rp4.179.000,Jawa Barat,Rp4.599.000,-9%,False
"Dell Inspiron 3180 [11.6"", A9-9420e, 4GB, 500GB, AMD APU, Windows 10 ]",https://www.lazada.co.id/products/dell-inspiron-3180-116-a9-9420e-4gb-500gb-amd-apu-windows-10-i385281033-s490323259.html?search=1,Rp3.999.000,DKI Jakarta,Rp4.199.000,-5%,False
"Promo Notebook Baru Lenovo Ideapad 330 - 14AST - AMD A6-9225 APU - 4GB - 500GB - UMA- 14"" - ODD -  W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-lenovo-ideapad-330-14ast-amd-a6-9225-apu-4gb-500gb-uma-14-odd-w10-black-laptop-murah-gratis-tas-bergaransi-i414742098-s463837818.html?search=1,Rp3.749.000,Jawa Barat,Rp4.339.000,-14%,False
"Promo Notebook Baru HP Pavilion 15-cx0056TX - Intel Core™ i7-8750H - RAM 8GB DDR4 - 1TB-NVIDIA GeForce GTX 1050 Ti - 15.6"" - W10 - Ultra violet- Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-pavilion-15-cx0056tx-intel-core-i7-8750h-ram-8gb-ddr4-1tb-nvidia-geforce-gtx-1050-ti-156-w10-ultra-violet-laptop-murah-gratis-tas-bergaransi-i413050106-s460502396.html?search=1,Rp14.999.000,Jawa Barat,Rp16.299.000,-8%,False
"Promo Notebook Baru Asus X441UA-GA314T - Intel Core™ i3-7020U - RAM 4GB - 1TB - Intel HD graphics 620- 14"" - W10 - White - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ua-ga314t-intel-core-i3-7020u-ram-4gb-1tb-intel-hd-graphics-620-14-w10-white-laptop-murah-gratis-tas-bergaransi-i416723714-s467621895.html?search=1,Rp5.749.000,Jawa Barat,Rp6.099.000,-6%,False
Promo Notebook Baru Asus E203MAH-FD412T - Intel Celeron N4000 - RAM 4GB - 500GB - 11.6' - Windows 10 - Pearl White Laptop Murah - Bergaransi,https://www.lazada.co.id/products/promo-notebook-baru-asus-e203mah-fd412t-intel-celeron-n4000-ram-4gb-500gb-116-windows-10-pearl-white-laptop-murah-bergaransi-i160042140-s181914593.html?search=1,Rp3.749.000,Jawa Barat,Rp3.899.000,-4%,False
"Promo Notebook Baru HP 14-BS742TU - Intel® Core™ i3-6006U  - 4 GB DDR4 - 1TB-Intel® HD Graphics 520- 14"" - W10 - smoke Grey - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-14-bs742tu-intel-core-i3-6006u-4-gb-ddr4-1tb-intel-hd-graphics-520-14-w10-smoke-grey-laptop-murah-gratis-tas-bergaransi-i160042270-s181914823.html?search=1,Rp5.299.000,Jawa Barat,Rp5.749.000,-8%,False
Promo Notebook Baru Asus E203MAH-FD411T - Intel® Celeron® N4000 - 4GB  - 500GB - Integrated Intel UHD Graphics 600 - 11.6' - W10 - Star Grey  - Laptop Murah - Bergaransi,https://www.lazada.co.id/products/promo-notebook-baru-asus-e203mah-fd411t-intel-celeron-n4000-4gb-500gb-integrated-intel-uhd-graphics-600-116-w10-star-grey-laptop-murah-bergaransi-i160042137-s181914590.html?search=1,Rp3.749.000,Jawa Barat,Rp3.899.000,-4%,False
"Promo Notebook Baru HP 15-DA0030TU - Intel® Core™ i3-7020U - 4 GB - 1TB - Intel® HD Graphics 620 - 15.6"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-15-da0030tu-intel-core-i3-7020u-4-gb-1tb-intel-hd-graphics-620-156-w10-black-laptop-murah-gratis-tas-bergaransi-i160032831-s181896072.html?search=1,Rp5.199.000,Jawa Barat,Rp5.849.000,-11%,False
Lenovo IdeaPad 130-14AST-00ID (AMD A4-9125 - 4GB DDR4 - 500GB - Integrated - Windows 10 Home - 1YR - BLACK),https://www.lazada.co.id/products/lenovo-ideapad-130-14ast-00id-amd-a4-9125-4gb-ddr4-500gb-integrated-windows-10-home-1yr-black-i392649321-s429927314.html?search=1,Rp3.648.560,Indonesia,Rp3.799.000,-4%,False
"Promo Notebook Baru Lenovo_ Ideapad 330 - 14IGM  - Intel Celeron N4000 dual-core- 4GB - 500GB -Intel UHD Graphics 600- 14"" - W10 - Black- Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-lenovo_-ideapad-330-14igm-intel-celeron-n4000-dual-core-4gb-500gb-intel-uhd-graphics-600-14-w10-black-laptop-murah-gratis-tas-bergaransi-i412725324-s459625370.html?search=1,Rp3.899.000,Jawa Barat,Rp3.999.000,-3%,False
"Promo Notebook Baru HP 14-CF0045TX - Intel® Core™ i5-8250U - RAM 4GB - 1 TB- 14"" - W10 - Gold - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-14-cf0045tx-intel-core-i5-8250u-ram-4gb-1-tb-14-w10-gold-laptop-murah-gratis-tas-bergaransi-i379469947-s410347267.html?search=1,Rp7.649.000,Jawa Barat,Rp8.449.000,-9%,False
Asus X441BA-GA412T AMD A4 (4G/500GB/UMA/W10 home/ 14.0''/HD/SILVER GRADIENT) Student laptop,https://www.lazada.co.id/products/asus-x441ba-ga412t-amd-a4-4g500gbumaw10-home-140hdsilver-gradient-student-laptop-i416720806-s467625797.html?search=1,Rp3.699.000,Jawa Barat,Rp4.099.000,-10%,False
"Notebook Asus X540LA-XX3402T - Intel® Core™ i3  - RAM 4GB - 1TB - ODD - Intel HD Graphics 5500 - 15"" - W10 - SILVER GRADIENT - Laptop Murah",https://www.lazada.co.id/products/notebook-asus-x540la-xx3402t-intel-core-i3-ram-4gb-1tb-odd-intel-hd-graphics-5500-15-w10-silver-gradient-laptop-murah-i444113360-s525798276.html?search=1,Rp5.199.000,Jawa Barat,Rp5.599.000,-7%,False
"Dell Inspiron 3467 [Ci3-7020U, 4GB, 1 TB, Intel HD, Windows] Hitam",https://www.lazada.co.id/products/dell-inspiron-3467-ci3-7020u-4gb-1-tb-intel-hd-windows-hitam-i409908844-s455201444.html?search=1,Rp5.999.000,DKI Jakarta,Rp6.399.000,-6%,False
Notebook Asus E203MAH - FD012T-Intel® Celeron® N4000- 2GB - 500GB - Integrated Intel UHD Graphics 600 - 11.6' - W10 - Pearl White - Laptop Murah,https://www.lazada.co.id/products/notebook-asus-e203mah-fd012t-intel-celeron-n4000-2gb-500gb-integrated-intel-uhd-graphics-600-116-w10-pearl-white-laptop-murah-i160026129-s181877524.html?search=1,Rp3.349.000,Jawa Barat,Rp3.650.000,-8%,False
"Promo Notebook Baru Asus X441BA-GA913T - AMD 2-Core A9-9425 - RAM 4GB - 1TB-AMD Radeon R5 graphics - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ba-ga913t-amd-2-core-a9-9425-ram-4gb-1tb-amd-radeon-r5-graphics-14-w10-red-laptop-murah-gratis-tas-bergaransi-i160029282-s181885748.html?search=1,Rp4.699.000,Jawa Barat,Rp4.999.000,-6%,False
Promo Notebook Baru Lenovo IP 130 - 15IKB - IntelCore I3-7020U - 4GB + 4GB (8GB) - 256 SSD - ODD -15.6” - Black - Laptop Murah ( Gratis Tas ) - Bergaransi,https://www.lazada.co.id/products/promo-notebook-baru-lenovo-ip-130-15ikb-intelcore-i3-7020u-4gb-4gb-8gb-256-ssd-odd-156-black-laptop-murah-gratis-tas-bergaransi-i539658211-s745542797.html?search=1,Rp5.599.000,Jawa Barat,Rp6.499.000,-14%,https://id-test-11.slatic.net/p/bf1ee9165ac161e488b4d543e2ddde20.jpg
"Promo Notebook Baru Asus X441BA-GA912T - AMD 2-Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - Silver Gradient - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ba-ga912t-amd-2-core-a9-9425-ram-4-gb-1tb-amd-radeon-r5-140-w10-silver-gradient-laptop-murah-gratis-tas-bergaransi-i160026135-s181877530.html?search=1,Rp4.699.000,Jawa Barat,Rp4.999.000,-6%,False
"Promo Notebook Baru HP 14-ck0017TU - intel core i3-7020U - 4GB - 1TB - UMA - 14""- W10 - Grey - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-14-ck0017tu-intel-core-i3-7020u-4gb-1tb-uma-14-w10-grey-laptop-murah-gratis-tas-bergaransi-i495024127-s619486989.html?search=1,Rp5.649.000,Jawa Barat,Rp5.999.000,-6%,False
"Promo Notebook Baru Asus X441UA-GA313T - Intel® Core™ i3-7020U - RAM 4GB  - 1Tb - Intel® HD graphics  620 - 14"" - W10 - Red- Laptop Murah ( Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ua-ga313t-intel-core-i3-7020u-ram-4gb-1tb-intel-hd-graphics-620-14-w10-red-laptop-murah-gratis-tas-bergaransi-i416730388-s467630552.html?search=1,Rp5.749.000,Jawa Barat,Rp6.099.000,-6%,False
"Notebook Asus X540LA-XX3401T - Intel® Core™ i3 - RAM 4GB - 1TB - ODD - Intel HD Graphics 5500 - 15""- W10 - Chocolate Black - Laptop Murah",https://www.lazada.co.id/products/notebook-asus-x540la-xx3401t-intel-core-i3-ram-4gb-1tb-odd-intel-hd-graphics-5500-15-w10-chocolate-black-laptop-murah-i442303547-s523511710.html?search=1,Rp5.199.000,Jawa Barat,Rp5.599.000,-7%,https://id-test-11.slatic.net/p/7ddc692ff5c03769bf18c88c141fa181.jpg
Notebook Asus X441UB-GA313T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Red - Laptop Murah,https://www.lazada.co.id/products/notebook-asus-x441ub-ga313t-intel-core-i3-7020u-4gb-1tb-nvidia-geforce-mx110-2gb-140-w10-red-laptop-murah-i436742502-s514114078.html?search=1,Rp6.099.000,Jawa Barat,Rp6.899.000,-12%,False
Notebook Asus TUFFX505GD-I5501T - Intel Core I5-8300H - 8GB - 1TB - NVIDIA GeForce GTX 1050 - 15.6' - W10 - RED Fusion - Laptop gaming Murah,https://www.lazada.co.id/products/notebook-asus-tuffx505gd-i5501t-intel-core-i5-8300h-8gb-1tb-nvidia-geforce-gtx-1050-156-w10-red-fusion-laptop-gaming-murah-i462952668-s558540999.html?search=1,Rp12.249.000,Jawa Barat,Rp12.499.000,-2%,False
"Promo Notebook Asus X441BA-GA612T - AMD 2-Core A6-9225  -RAM 4 GB  - 1TB -  AMD Radeon R4 - 14.0"" - W10 - SILVER GRADIENT - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-asus-x441ba-ga612t-amd-2-core-a6-9225-ram-4-gb-1tb-amd-radeon-r4-140-w10-silver-gradient-laptop-murah-gratis-tas-bergaransi-i160033615-s181898519.html?search=1,Rp4.349.000,Jawa Barat,Rp4.599.000,-5%,False
"HP Laptop 14-ck0132TU - Black / Celeron N4000 / 4GB DDR4 / 1TB SATA / Intel UHD 600 / 14"" / Win10",https://www.lazada.co.id/products/hp-laptop-14-ck0132tu-black-celeron-n4000-4gb-ddr4-1tb-sata-intel-uhd-600-14-win10-i452792815-s537762667.html?search=1,Rp3.692.500,Jawa Barat,Rp4.149.000,-11%,False
"HP Laptop 14-cm0071AU - Dark Gery / E2-9000e / 4GB DDR4 / 1TB SATA / AMD Radeon R2 / 14"" / Win10",https://www.lazada.co.id/products/hp-laptop-14-cm0071au-dark-gery-e2-9000e-4gb-ddr4-1tb-sata-amd-radeon-r2-14-win10-i421363908-s477113365.html?search=1,Rp3.649.000,Jawa Barat,Rp3.899.000,-6%,False
"HP 240 G6 i3 Notebook PC - Dark Grey  / i3-7020U / 4GB / 1TB / Intel HD 620 / 14"" / Tanpa Windows",https://www.lazada.co.id/products/hp-240-g6-i3-notebook-pc-dark-grey-i3-7020u-4gb-1tb-intel-hd-620-14-tanpa-windows-i419649140-s473718269.html?search=1,Rp6.021.000,Jawa Barat,,,False
"Promo Notebook Baru ACER A314-32-C3X0 - Intel CeleronN4000 - 4GB - 1TB  - 14 "" - W10  -  Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-a314-32-c3x0-intel-celeronn4000-4gb-1tb-14-w10-black-laptop-murah-gratis-tas-bergaransi-i466140285-s564742242.html?search=1,Rp3.779.000,Jawa Barat,Rp4.049.000,-7%,False
"Promo Notebook Baru Asus X441MA-GA014T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - Intel graphic HD - 14"" - W10 - White- Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ma-ga014t-intel-celeron-n4000-ram-4gb-1tb-intel-graphic-hd-14-w10-white-laptop-murah-gratis-tas-bergaransi-i368162168-s391465482.html?search=1,Rp3.899.000,Jawa Barat,Rp4.399.000,-11%,False
"Promo Notebook Baru Asus X441MA-GA011T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - intel graphic HD - 14"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ma-ga011t-intel-celeron-n4000-ram-4gb-1tb-intel-graphic-hd-14-w10-black-laptop-murah-gratis-tas-bergaransi-i368162165-s391465479.html?search=1,Rp3.699.000,Jawa Barat,Rp4.399.000,-16%,False
"Promo Notebook Baru Asus ROG GL503GE-EN023T-Intel® Core™ i7-8750H - RAM 8G-1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6"" - W10 - Metal Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-rog-gl503ge-en023t-intel-core-i7-8750h-ram-8g-1tb-sshd-nvidia-geforce-gtx-1050-ti-156-w10-metal-black-laptop-gaming-murah-gratis-tas-bergaransi-i368162162-s391465476.html?search=1,Rp14.999.000,Jawa Barat,Rp16.499.000,-9%,False
"Promo Notebook Baru Acer Aspire 3 A315-41-R97J - AMD Ryzen R5 2500U - RAM 8GB - 1TB - Radeon RX Vega 8 - 15.6"" - Windows 10 - Obsidian Black - Laptop Murah (Gtais Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-aspire-3-a315-41-r97j-amd-ryzen-r5-2500u-ram-8gb-1tb-radeon-rx-vega-8-156-windows-10-obsidian-black-laptop-murah-gtais-tas-bergaransi-i406200225-s448518338.html?search=1,Rp7.099.000,Jawa Barat,Rp7.599.000,-7%,False
"Promo Notebook Baru Acer Aspire 3 A315-41 - AMD Ryzen Ryzen 3 2200U - RAM 4GB - 1TB - Radeon Vega 3 - 15.6"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-aspire-3-a315-41-amd-ryzen-ryzen-3-2200u-ram-4gb-1tb-radeon-vega-3-156-w10-black-laptop-murah-gratis-tas-bergaransi-i406196960-s448519251.html?search=1,Rp5.499.000,Jawa Barat,Rp5.999.000,-8%,False
"Promo Notebook Baru Acer Z476 - Intel Core i3 6th Gen (4GB/1TB/HD Graphics 520/Windows 10/14""/Silver) - Student Laptop - Laptop murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-acer-z476-intel-core-i3-6th-gen-4gb1tbhd-graphics-520windows-1014silver-student-laptop-laptop-murah-gratis-tas-bergaransi-i412720643-s459630153.html?search=1,Rp5.399.000,Jawa Barat,Rp5.999.000,-10%,False
"Promo Notebook  Baru HP 14-cm0066AU - AMD A9-9425 Dual-Core  - 4 GB DDR4 - 1TB - AMD Radeon™ R5 - 14"" - W10 - Black- Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-14-cm0066au-amd-a9-9425-dual-core-4-gb-ddr4-1tb-amd-radeon-r5-14-w10-black-laptop-murah-gratis-tas-bergaransi-i416181170-s466648291.html?search=1,Rp4.499.000,Jawa Barat,Rp4.799.000,-6%,False
"Promo Notebook Baru HP 15-DB0005AU - AMD Dual-Core E2-9000e - 4 GB DDR4 - 500 GB-AMD Radeon™ R2 Graphics - 15.6"" -  W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-15-db0005au-amd-dual-core-e2-9000e-4-gb-ddr4-500-gb-amd-radeon-r2-graphics-156-w10-black-laptop-murah-gratis-tas-bergaransi-i160032830-s181896071.html?search=1,Rp3.299.000,Jawa Barat,Rp3.849.000,-14%,False
Promo Notebook Baru Asus TUF FX504GE-E4267T - Intel® Core™ i7-8750H - 8GB - 1TB - NVIDIA GeForce GTX 1050 Ti -15.6' - W10 - Black - Laptop Gaming Murah (Gratis Tas) - Bergaransi,https://www.lazada.co.id/products/promo-notebook-baru-asus-tuf-fx504ge-e4267t-intel-core-i7-8750h-8gb-1tb-nvidia-geforce-gtx-1050-ti-156-w10-black-laptop-gaming-murah-gratis-tas-bergaransi-i363803835-s383531067.html?search=1,Rp15.299.000,Jawa Barat,Rp16.499.000,-7%,False
"Promo Notebook Baru Lenovo Ideapad 330-14AST - AMD A9-9425 - RAM 4GB - 1TB-AMD Radeon™ 530 - 14"" - Dos - Grey - Laptop Murah (Gratis Tas) _ Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-lenovo-ideapad-330-14ast-amd-a9-9425-ram-4gb-1tb-amd-radeon-530-14-dos-grey-laptop-murah-gratis-tas-_-bergaransi-i412721587-s459618954.html?search=1,Rp4.099.000,Jawa Barat,Rp4.499.000,-9%,False
"Promo Notebook Baru Asus X441BA-GA613T - AMD 2-Core A6-9225  - RAM 4 GB  - 1TB -  AMD Radeon R4  - 14.0"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ba-ga613t-amd-2-core-a6-9225-ram-4-gb-1tb-amd-radeon-r4-140-w10-red-laptop-murah-gratis-tas-bergaransi-i160033606-s181898485.html?search=1,Rp4.179.000,Jawa Barat,Rp4.599.000,-9%,False
"Dell Inspiron 3180 [11.6"", A9-9420e, 4GB, 500GB, AMD APU, Windows 10 ]",https://www.lazada.co.id/products/dell-inspiron-3180-116-a9-9420e-4gb-500gb-amd-apu-windows-10-i385281033-s490323259.html?search=1,Rp3.999.000,DKI Jakarta,Rp4.199.000,-5%,False
"Promo Notebook Baru Lenovo Ideapad 330 - 14AST - AMD A6-9225 APU - 4GB - 500GB - UMA- 14"" - ODD -  W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-lenovo-ideapad-330-14ast-amd-a6-9225-apu-4gb-500gb-uma-14-odd-w10-black-laptop-murah-gratis-tas-bergaransi-i414742098-s463837818.html?search=1,Rp3.749.000,Jawa Barat,Rp4.339.000,-14%,False
"Promo Notebook Baru HP Pavilion 15-cx0056TX - Intel Core™ i7-8750H - RAM 8GB DDR4 - 1TB-NVIDIA GeForce GTX 1050 Ti - 15.6"" - W10 - Ultra violet- Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-hp-pavilion-15-cx0056tx-intel-core-i7-8750h-ram-8gb-ddr4-1tb-nvidia-geforce-gtx-1050-ti-156-w10-ultra-violet-laptop-murah-gratis-tas-bergaransi-i413050106-s460502396.html?search=1,Rp14.999.000,Jawa Barat,Rp16.299.000,-8%,False
"Promo Notebook Baru Asus X441UA-GA314T - Intel Core™ i3-7020U - RAM 4GB - 1TB - Intel HD graphics 620- 14"" - W10 - White - Laptop Murah (Gratis Tas) - Bergaransi",https://www.lazada.co.id/products/promo-notebook-baru-asus-x441ua-ga314t-intel-core-i3-7020u-ram-4gb-1tb-intel-hd-graphics-620-14-w10-white-laptop-murah-gratis-tas-bergaransi-i416723714-s467621895.html?search=1,Rp5.749.000,Jawa Barat,Rp6.099.000,-6%,False
